date,agent_equity,agent_return,spy_equity,spy_return,cash,costs,trades,active_positions,latest_weights,execution,agent_drawdown,spy_drawdown
2024-11-15,1009.7749942940094,0.009774994294009298,1167.1072725302845,0.16710727253028446,98.39224878697686,6.672723183708231,47,5,"{'JNJ': 0.221451, 'MA': 0.193069, 'QQQ': 0.185822, 'V': 0.162528, 'JPM': 0.13713}",rebalance_at_open_mark_at_close,-0.019920056657284246,-0.02172825431464187
2024-11-18,1013.2143601872261,0.013214360187226104,1171.8893228041259,0.17188932280412583,98.39224878697686,6.672723183708231,47,5,"{'JNJ': 0.221451, 'MA': 0.193069, 'QQQ': 0.185822, 'V': 0.162528, 'JPM': 0.13713}",rebalance_at_open_mark_at_close,-0.016581834232678117,-0.01771992981915327
2024-11-19,1009.9879547697392,0.009987954769739238,1176.1731262957096,0.17617312629570958,98.39224878697686,6.672723183708231,47,5,"{'JNJ': 0.221451, 'MA': 0.193069, 'QQQ': 0.185822, 'V': 0.162528, 'JPM': 0.13713}",rebalance_at_open_mark_at_close,-0.019713358836317307,-0.014129236813874346
2024-11-20,1003.485079763916,0.003485079763916099,1176.5716507539614,0.17657165075396142,98.39224878697686,6.672723183708231,47,5,"{'JNJ': 0.221451, 'MA': 0.193069, 'QQQ': 0.185822, 'V': 0.162528, 'JPM': 0.13713}",rebalance_at_open_mark_at_close,-0.026024999947739214,-0.013795192783262689
2024-11-21,1012.101583194279,0.012101583194279009,1182.8878438538165,0.18288784385381662,98.39224878697686,6.672723183708231,47,5,"{'JNJ': 0.221451, 'MA': 0.193069, 'QQQ': 0.185822, 'V': 0.162528, 'JPM': 0.13713}",rebalance_at_open_mark_at_close,-0.01766188713393191,-0.008500946577011947
2024-11-22,1016.494907146534,0.01649490714653412,1186.554098612107,0.18655409861210703,98.39224878697686,6.672723183708231,47,5,"{'JNJ': 0.221451, 'MA': 0.193069, 'QQQ': 0.185822, 'V': 0.162528, 'JPM': 0.13713}",rebalance_at_open_mark_at_close,-0.013397760259585167,-0.005427884205680411
2024-11-25,1022.682110485918,0.02268211048591806,1190.5789888990469,0.1905789888990468,98.39224878697686,6.672723183708231,47,5,"{'JNJ': 0.221451, 'MA': 0.193069, 'QQQ': 0.185822, 'V': 0.162528, 'JPM': 0.13713}",rebalance_at_open_mark_at_close,-0.007392507671058923,-0.0020542127875765592
2024-11-26,1021.816810528046,0.02181681052804585,1196.7955812874866,0.19679558128748664,98.39224878697686,6.672723183708231,47,5,"{'JNJ': 0.221451, 'MA': 0.193069, 'QQQ': 0.185822, 'V': 0.162528, 'JPM': 0.13713}",rebalance_at_open_mark_at_close,-0.008232361240891661,0.0
2024-11-27,1024.467661390059,0.02446766139005896,1193.1692154587984,0.19316921545879828,98.39224878697686,6.672723183708231,47,5,"{'JNJ': 0.221451, 'MA': 0.193069, 'QQQ': 0.185822, 'V': 0.162528, 'JPM': 0.13713}",rebalance_at_open_mark_at_close,-0.005659465519238127,-0.0030300628489846604
2024-11-29,1026.0062833906616,0.026006283390661578,1200.5812596094033,0.20058125960940343,98.39224878697686,6.672723183708231,47,5,"{'JNJ': 0.221451, 'MA': 0.193069, 'QQQ': 0.185822, 'V': 0.162528, 'JPM': 0.13713}",rebalance_at_open_mark_at_close,-0.004166090686530288,0.0
2024-12-02,1029.4506523840996,0.029450652384099607,1202.733194393891,0.20273319439389104,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.0008230122908324811,0.0
2024-12-03,1025.5277310142912,0.025527731014291177,1203.2910313453713,0.2032910313453713,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.0046305699899096275,0.0
2024-12-04,1022.2009474930867,0.022200947493086653,1210.7629088903795,0.21076290889037952,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.00785952081895569,0.0
2024-12-05,1021.1363254477815,0.021136325447781434,1208.7704082117107,0.20877040821171078,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.00889283489361603,-0.00164565718361398
2024-12-06,1024.49286115493,0.02449286115492999,1211.061832637216,0.211061832637216,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.005635006818768495,0.0
2024-12-09,1023.4604046537631,0.0234604046537632,1204.8252957839752,0.20482529578397513,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.006637101260486222,-0.005149643631043976
2024-12-10,1027.1166519702042,0.027116651970204186,1201.0793847790706,0.2010793847790706,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.003088375373042518,-0.008242723525030526
2024-12-11,1028.08508389545,0.028085083895450058,1210.364506044718,0.2103645060447179,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.002148422698645125,-0.0005757976791156416
2024-12-12,1027.0383109952477,0.027038310995247672,1204.1279691914772,0.20412796919147724,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.003164412528577798,-0.005725441310159618
2024-12-13,1028.2768029452122,0.028276802945212287,1203.888878839044,0.20388887883904405,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.001962341644459409,-0.0059228633954651055
2024-12-16,1030.3245889807517,0.030324588980751743,1209.0294430289448,0.20902944302894477,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,0.0,-0.0016781881432473833
2024-12-17,1036.5608845326826,0.03656088453268258,1204.0481913322726,0.2040481913322727,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,0.0,-0.005791315617362347
2024-12-18,1015.1953515824516,0.015195351582451666,1168.1633562640222,0.16816335626402235,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.02061194211458528,-0.03542220158963949
2024-12-19,1017.647178557728,0.017647178557727905,1167.8045991227825,0.16780459912278256,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.018246594345957323,-0.035718435135748794
2024-12-20,1027.2636344110747,0.0272636344110746,1177.8668248401325,0.1778668248401325,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.008969323713000632,-0.02740983730351554
2024-12-23,1030.61185326468,0.030611853264679967,1184.9202334620877,0.18492023346208764,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.005739201002828431,-0.021585684950703232
2024-12-24,1040.2015331906266,0.04020153319062669,1198.0906337610672,0.19809063376106728,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,0.0,-0.010710600009499527
2024-12-26,1040.6209916159446,0.04062099161594457,1198.1704116202716,0.1981704116202716,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,0.0,-0.010644725702297131
2024-12-27,1032.1989046031294,0.03219890460312946,1185.5578482727726,0.18555784827277266,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.008093328003826672,-0.02105919258383837
2024-12-30,1020.7223094046647,0.020722309404664685,1172.0286908325531,0.17202869083255323,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.01912193043538357,-0.03223051107115149
2024-12-31,1020.2602209509253,0.02026022095092528,1167.7648318057704,0.1677648318057705,102.27507113878511,7.101739939775349,53,5,"{'JNJ': 0.217747, 'AAPL': 0.188122, 'QQQ': 0.175792, 'MA': 0.170114, 'V': 0.148225}",rebalance_at_open_mark_at_close,-0.019565981110376995,-0.035751271871198975
2025-01-02,1010.0202664210994,0.010020266421099544,1164.8956259639838,0.16489562596398377,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.0294062155591599,-0.038120437313015065
2025-01-03,1013.6397510624213,0.013639751062421324,1179.4608010605493,0.1794608010605494,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.025928018722383372,-0.02609365659542917
2025-01-06,1010.0301347762286,0.010030134776228605,1186.2551748652704,0.18625517486527032,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.029396732418603744,-0.02048339490472295
2025-01-07,1006.4029342307131,0.006402934230713031,1172.845684213858,0.17284568421385793,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.032882343966649685,-0.03155590193123192
2025-01-08,1010.1292574149456,0.010129257414945636,1174.5592056104915,0.17455920561049143,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.029301479065542813,-0.030141010180492644
2025-01-10,993.6778402861316,-0.006322159713868403,1156.6266995024719,0.15662669950247188,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.045110709574401886,-0.044948269087306425
2025-01-13,993.7851858496756,-0.0062148141503244325,1158.41999875831,0.15841999875830992,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.04500755428115988,-0.04346750302936464
2025-01-14,997.56771930326,-0.0024322806967400634,1160.013974978727,0.16001397497872705,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.04137267329753613,-0.04215132232127805
2025-01-15,1018.1310813628397,0.018131081362839696,1181.11461067537,0.18111461067536982,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.021612009016059752,-0.024728070156940563
2025-01-16,1012.4237917410028,0.012423791741002832,1178.8431307146657,0.17884313071466562,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.02709651266130564,-0.026603680385493322
2025-01-17,1020.8723355948048,0.020872335594804836,1190.6785896104623,0.19067858961046236,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.018977760568209212,-0.01683088549027012
2025-01-21,1021.5557621620628,0.021555762162062786,1201.5775099487378,0.2015775099487378,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.018321011787659658,-0.007831410777619063
2025-01-22,1028.6735219704315,0.028673521970431493,1208.3321164364468,0.20833211643644667,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.011481096135645186,-0.002253985822362914
2025-01-23,1036.5076546532644,0.03650765465326433,1214.927288818337,0.21492728881833711,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.003952771466096183,0.0
2025-01-24,1034.9726178889903,0.0349726178889902,1211.3805792362632,0.2113805792362633,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.005427887552203914,-0.0029192772396473554
2025-01-27,1045.6680641864707,0.045668064186470625,1194.2451220447472,0.1942451220447472,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,0.0,-0.017023378241594833
2025-01-28,1057.596224631795,0.05759622463179492,1204.5065491849277,0.20450654918492783,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,0.0,-0.008577253741287483
2025-01-29,1057.6043912914436,0.05760439129144346,1199.1068285652027,0.19910682856520268,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,0.0,-0.013021734221248416
2025-01-30,1058.1703866685077,0.05817038666850771,1205.5425668412743,0.20554256684127425,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,0.0,-0.007724513280289003
2025-01-31,1051.3861303898088,0.05138613038980888,1199.126773030004,0.19912677303000392,101.45951251293997,7.913016689445862,60,5,"{'MA': 0.205618, 'V': 0.187759, 'AAPL': 0.184464, 'JPM': 0.16372, 'MSFT': 0.158439}",rebalance_at_open_mark_at_close,-0.006411308012557515,-0.013005318041461544
2025-02-03,1053.5399036077292,0.05353990360772931,1191.057169603913,0.19105716960391295,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.004375933327105175,-0.019647364442394344
2025-02-04,1042.498097299339,0.042498097299338955,1199.0471167833896,0.1990471167833896,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.01481074273729266,-0.013070882661951555
2025-02-05,1047.7502509141805,0.0477502509141805,1203.908701691255,0.20390870169125486,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.009847313708271077,-0.00906933874026239
2025-02-06,1052.3261124937428,0.05232611249374286,1208.0930260840137,0.2080930260840137,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.005522999177065224,-0.005625244240723637
2025-02-07,1047.0678039889833,0.04706780398898336,1197.0346716399197,0.1970346716399196,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.01049224474564936,-0.014727315241902295
2025-02-10,1042.9919195415957,0.04299191954159576,1205.1639868478235,0.20516398684782344,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.0143440671919568,-0.008036120400266578
2025-02-11,1046.243862520787,0.04624386252078683,1206.0805809405438,0.2060805809405437,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.011270892001872812,-0.0072816768206743765
2025-02-12,1043.6110563750397,0.04361105637503959,1202.1951802946214,0.20219518029462136,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.013758965925427136,-0.010479728820725676
2025-02-13,1047.7383629199358,0.04773836291993572,1214.8873998887348,0.21488739988873484,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.009858548188459215,-3.283235957363129e-05
2025-02-14,1047.419279121742,0.04741927912174204,1214.8276881069216,0.21482768810692154,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.010160091117852987,-8.19808002767708e-05
2025-02-18,1051.3969155004686,0.05139691550046854,1218.3942205412066,0.2183942205412066,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.006401115787566525,0.0
2025-02-19,1051.916885812751,0.051916885812751,1221.2634263829932,0.22126342638299312,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.005909729599828384,0.0
2025-02-20,1038.6574375800162,0.03865743758001616,1216.1825739749056,0.2161825739749057,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.018440271372482053,-0.004160324708269991
2025-02-21,1033.0045925349027,0.03300459253490273,1195.380862025099,0.19538086202509897,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.02378236477854556,-0.02119326903496188
2025-02-24,1031.190144073597,0.03119014407359688,1189.9413740883622,0.1899413740883622,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.025497068274471513,-0.02564725317894545
2025-02-25,1025.6113317609381,0.025611331760938105,1184.0235838341687,0.1840235838341686,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.030769198720516977,-0.0304928828165415
2025-02-26,1022.734899633508,0.022734899633507943,1184.6213097152513,0.18462130971525137,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.03348750586997906,-0.03000345042368502
2025-02-27,1024.4038751229998,0.024403875122999796,1165.7124977326982,0.16571249773269825,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.03191027831710236,-0.045486442523559156
2025-02-28,1046.2124807782197,0.04621248077821982,1183.904038657952,0.18390403865795202,102.85385403898015,9.01179772554581,68,5,"{'V': 0.210884, 'JPM': 0.210591, 'MRK': 0.160799, 'BAC': 0.160505, 'QQQ': 0.15722}",rebalance_at_open_mark_at_close,-0.011300548608183636,-0.03059076929511284
2025-03-03,1046.5522257526977,0.046552225752697796,1163.162160102549,0.16316216010254903,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.010979480301266054,-0.04757472059285539
2025-03-04,1025.3533956667932,0.025353395666793066,1149.3939123098967,0.14939391230989663,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.03101295539467319,-0.05884849453483754
2025-03-05,1030.2315340262887,0.030231534026288642,1161.7474408401615,0.16174744084016157,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.026402981026694916,-0.048733126905388224
2025-03-06,1023.820711144687,0.02382071114468709,1141.125107460975,0.14112510746097495,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.03246138425019196,-0.06561919172455966
2025-03-07,1029.9508824588404,0.029950882458840367,1147.5209568074442,0.14752095680744426,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.026668204445327803,-0.060382115752005694
2025-03-10,1026.2958728568813,0.026295872856881175,1116.9560644997146,0.11695606449971452,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.03012228863442179,-0.08540938804022402
2025-03-11,1007.8878252745462,0.007887825274546234,1107.6709432340672,0.10767094323406723,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.047518397818964386,-0.09301226966679255
2025-03-12,1001.5486536482965,0.001548653648296483,1113.5488445586582,0.1135488445586581,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.053509088643537206,-0.08819930204849624
2025-03-13,996.1897136311006,-0.0038102863688993516,1098.7046901800572,0.09870469018005723,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.058573433747795556,-0.10035405429761968
2025-03-14,1001.7716452534819,0.001771645253481946,1121.3993020971172,0.12139930209711713,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.053298355468620606,-0.08177115774410992
2025-03-17,1009.0397208998252,0.009039720899825188,1130.0468085520797,0.13004680855207962,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.046429824901227046,-0.07469037052969729
2025-03-18,1011.3807819075621,0.011380781907562199,1117.8327696628323,0.11783276966283229,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.044217458124353404,-0.08469152067092578
2025-03-19,1013.5681116822568,0.0135681116822568,1130.0069196224774,0.13000691962247735,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.04215037157359369,-0.07472303254899682
2025-03-20,1013.1465073913605,0.013146507391360585,1126.739189322439,0.126739189322439,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.04254879917675469,-0.07739872906904777
2025-03-21,1010.3510544879709,0.010351054487971023,1123.7304938396344,0.12373049383963441,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.04519057874137722,-0.07986232162230666
2025-03-24,1016.6743893222103,0.016674389322210326,1143.8548236617441,0.14385482366174407,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.03921485411904346,-0.06338403414774285
2025-03-25,1005.9433099489827,0.0059433099489827335,1146.6044843273144,0.14660448432731443,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.04935601806430645,-0.06113254556127634
